baseline_ns,cam5,cam6
10461560036685,10461560036685,10461573517194
10461560036685,10461560036685,10461574786989,10461573517194
10461560036685,10461560036685,10461574786989,10461573517194
10461560036685,10461560036685,10461574786989,10461573517194
10461573517194,10461593235763,10461574786989,10461573517194
10461573517194,10461593235763,10461574786989,10461573517194
10461573517194,10461593235763,10461574786989,10461573517194
10461574786989,10461593235763,10461574786989
10461574786989,10461593235763,10461574786989,10461606654477
10461593235763,10461593235763,10461606654477
10461593235763,10461593235763,10461608028859,10461606654477
10461593235763,10461593235763,10461608028859,10461606654477
10461593235763,10461593235763,10461608028859,10461606654477
10461606654477,10461608028859,10461606654477
10461606654477,10461627745180,10461608028859,10461606654477
10461608028859,10461627745180,10461608028859
10461627745180,10461627745180,10461641619395
10461627745180,10461627745180,10461641619395
10461627745180,10461627745180,10461641619395,10461640157329
10461627745180,10461627745180,10461641619395,10461640157329
10461627745180,10461627745180,10461641619395,10461640157329
10461640157329,10461660069813,10461641619395,10461640157329
10461640157329,10461660069813,10461641619395,10461640157329
10461640157329,10461660069813,10461641619395,10461640157329
10461641619395,10461660069813,10461641619395
10461641619395,10461660069813,10461641619395,10461673201583
10461660069813,10461660069813,10461673201583
10461660069813,10461660069813,10461674681076,10461673201583
10461660069813,10461660069813,10461674681076,10461673201583
10461660069813,10461660069813,10461674681076,10461673201583
10461673201583,10461693143298,10461674681076,10461673201583
10461673201583,10461693143298,10461674681076,10461673201583
10461673201583,10461693143298,10461674681076,10461673201583
10461674681076,10461693143298,10461674681076
10461674681076,10461693143298,10461674681076,10461706666829
10461693143298,10461693143298,10461706666829
10461693143298,10461693143298,10461708400772,10461706666829
10461693143298,10461693143298,10461708400772,10461706666829
10461693143298,10461693143298,10461708400772,10461706666829
10461706666829,10461726299106,10461708400772,10461706666829
10461706666829,10461726299106,10461708400772,10461706666829
10461706666829,10461726299106,10461708400772,10461706666829
10461708400772,10461726299106,10461708400772
10461708400772,10461726299106,10461708400772,10461740100963
10461726299106,10461726299106,10461740100963
10461726299106,10461726299106,10461741469855,10461740100963
10461726299106,10461726299106,10461741469855,10461740100963
10461726299106,10461726299106,10461741469855,10461740100963
10461740100963,10461759962693,10461741469855,10461740100963
10461740100963,10461759962693,10461741469855,10461740100963
10461740100963,10461759962693,10461741469855,10461740100963
10461740100963,10461759962693,10461740100963
10461740100963,10461759962693,10461773881339,10461740100963
10461759962693,10461759962693,10461773881339
10461759962693,10461759962693,10461773881339,10461773588445
10461759962693,10461759962693,10461773881339,10461773588445
10461759962693,10461759962693,10461773881339,10461773588445
10461773588445,10461793463547,10461773881339,10461773588445
10461773588445,10461793463547,10461773881339,10461773588445
10461773588445,10461793463547,10461773881339,10461773588445
10461773588445,10461793463547,10461773588445
10461773588445,10461793463547,10461806635404,10461773588445
10461793463547,10461793463547,10461806635404
10461793463547,10461793463547,10461806635404,10461807857353
10461793463547,10461793463547,10461806635404,10461807857353
10461793463547,10461793463547,10461806635404,10461807857353
10461806635404,10461806635404,10461807857353
10461806635404,10461827118075,10461806635404,10461807857353
10461807857353,10461827118075,10461807857353
10461827118075,10461827118075,10461840047290
10461827118075,10461827118075,10461840047290
10461827118075,10461827118075,10461841327404,10461840047290
10461827118075,10461827118075,10461841327404,10461840047290
10461827118075,10461827118075,10461841327404,10461840047290
10461840047290,10461841327404,10461840047290
10461840047290,10461841327404,10461840047290
10461864611961,10461864611961,10461873902977
10461864611961,10461864611961,10461873902977
10461864611961,10461864611961,10461875608914,10461873902977
10461864611961,10461864611961,10461875608914,10461873902977
10461864611961,10461864611961,10461875608914,10461873902977
10461873902977,10461875608914,10461873902977
10461873902977,10461894068607,10461875608914,10461873902977
10461875608914,10461894068607,10461875608914
10461875608914,10461894068607,10461875608914
10461875608914,10461894068607,10461875608914,10461906722149
10461894068607,10461894068607,10461906722149
10461894068607,10461894068607,10461908763053,10461906722149
10461894068607,10461894068607,10461908763053,10461906722149
10461894068607,10461894068607,10461908763053,10461906722149
10461906722149,10461908763053,10461906722149
10461906722149,10461927166643,10461908763053,10461906722149
10461908763053,10461927166643,10461908763053
10461927166643,10461927166643,10461940205383
10461927166643,10461927166643,10461940205383
10461927166643,10461927166643,10461940205383,10461941284999
10461927166643,10461927166643,10461940205383,10461941284999
10461927166643,10461927166643,10461940205383,10461941284999
10461940205383,10461959809529,10461940205383,10461941284999
10461940205383,10461959809529,10461940205383,10461941284999
10461940205383,10461959809529,10461940205383,10461941284999
10461940205383,10461959809529,10461940205383
10461940205383,10461959809529,10461940205383,10461973392155
10461959809529,10461959809529,10461973392155
10461959809529,10461959809529,10461974993502,10461973392155
10461959809529,10461959809529,10461974993502,10461973392155
10461959809529,10461959809529,10461974993502,10461973392155
10461973392155,10461974993502,10461973392155
10461973392155,10461994152052,10461974993502,10461973392155
10461974993502,10461994152052,10461974993502
10461994152052,10461994152052,10462007835157
10461994152052,10461994152052,10462007835157
10461994152052,10461994152052,10462007835157,10462006588932
10461994152052,10461994152052,10462007835157,10462006588932
10461994152052,10461994152052,10462007835157,10462006588932
10462006588932,10462026483028,10462007835157,10462006588932
10462007835157,10462026483028,10462007835157
10462026483028,10462026483028,10462041587727,10462040290312
10462026483028,10462026483028,10462041587727,10462040290312
10462026483028,10462026483028,10462041587727,10462040290312
10462040290312,10462060289097,10462041587727,10462040290312
10462040290312,10462060289097,10462041587727,10462040290312
10462040290312,10462060289097,10462041587727,10462040290312
10462041587727,10462060289097,10462041587727
10462041587727,10462060289097,10462041587727,10462073523568
10462060289097,10462060289097,10462073523568
10462060289097,10462060289097,10462074801030,10462073523568
10462060289097,10462060289097,10462074801030,10462073523568
10462060289097,10462060289097,10462074801030,10462073523568
10462073523568,10462074801030,10462073523568
10462073523568,10462074801030,10462073523568
10462095354282,10462095354282,10462107815766
10462095354282,10462095354282,10462107815766
10462107815766,10462126741503,10462107815766
10462107815766,10462126741503,10462107815766
10462126741503,10462126741503,10462140056905
10462126741503,10462126741503,10462140056905
10462126741503,10462126741503,10462140056905,10462140990429
10462126741503,10462126741503,10462140056905,10462140990429
10462126741503,10462126741503,10462140056905,10462140990429
10462140056905,10462140056905,10462140990429
10462140056905,10462160174283,10462140056905,10462140990429
10462140990429,10462160174283,10462140990429
10462140990429,10462160174283,10462140990429
10462140990429,10462160174283,10462177734512,10462140990429
10462160174283,10462160174283,10462177734512
10462177734512,10462193118825,10462177734512
10462177734512,10462193118825,10462177734512
10462193118825,10462193118825,10462207814936
10462193118825,10462193118825,10462207814936
10462207814936,10462226424312,10462207814936
10462207814936,10462226424312,10462207814936
10462207814936,10462226424312,10462207814936
10462207814936,10462226424312,10462207814936,10462240445842
10462226424312,10462226424312,10462240445842
10462226424312,10462226424312,10462241788363,10462240445842
10462226424312,10462226424312,10462241788363,10462240445842
10462226424312,10462226424312,10462241788363,10462240445842
10462240445842,10462259930963,10462241788363,10462240445842
10462240445842,10462259930963,10462241788363,10462240445842
10462240445842,10462259930963,10462241788363,10462240445842
10462240445842,10462259930963,10462240445842
10462240445842,10462259930963,10462275110152,10462240445842
10462275110152,10462293132182,10462275110152
10462275110152,10462293132182,10462275110152
10462293132182,10462293132182,10462309361675
10462293132182,10462293132182,10462309361675
10462309361675,10462326852322,10462309361675
10462309361675,10462326852322,10462309361675
10462309361675,10462326852322,10462309361675
10462309361675,10462326852322,10462309361675,10462341379639
10462326852322,10462326852322,10462341379639
10462326852322,10462326852322,10462341335742,10462341379639
10462326852322,10462326852322,10462341335742,10462341379639
10462326852322,10462326852322,10462341335742,10462341379639
10462341335742,10462359870336,10462341335742,10462341379639
10462341335742,10462359870336,10462341335742,10462341379639
10462341335742,10462359870336,10462341335742,10462341379639
10462341335742,10462359870336,10462341335742
10462341335742,10462359870336,10462341335742,10462373204470
10462359870336,10462359870336,10462373204470
10462373204470,10462393111780,10462373204470
10462373204470,10462393111780,10462373204470
10462393111780,10462393111780,10462406578370
10462393111780,10462393111780,10462406578370
10462393111780,10462393111780,10462407712422,10462406578370
10462393111780,10462393111780,10462407712422,10462406578370
10462393111780,10462393111780,10462407712422,10462406578370
